USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;17i5jLpzndlQhbS4SrTd0B;Cello Suite No. 1 in G Major, BWV 1007: I. Prélude;Johann Sebastian Bach;0,89;0,275;152280;0,157;0,842;7;0,186;-18,752;1;0,0636;73,289;4;0,304;0
No_Autorization;4SFBV7SRNG2e2kyL1F6kjU;The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846;Johann Sebastian Bach;0,989;0,221;139307;0,126;0,897;0;0,102;-25,427;1;0,0447;133,63;4;0,216;0
No_Autorization;3zLTPuucd3e6TxZnu2dlVS;Bagatelle No. 25 in A Minor, WoO 59 "Für Elise";Ludwig van Beethoven;0,987;0,289;212067;0,0306;0,911;9;0,102;-30,79;0;0,0446;125,61;3;0,118;0
No_Autorization;7h6GoPvGHC9uzZJ8bNvfIq;Suite No. 3 in D, BWV 1068: 2. Air;Johann Sebastian Bach;0,918;0,0753;365147;0,07;0,947;2;0,146;-27,272;1;0,044;79,801;4;0,0625;0
No_Autorization;5x3TUfYzgZIdt0Kaop64ss;Pachelbel: Canon & Gigue in D Major, T. 337: I. Canon;Johann Pachelbel;0,748;0,13;302093;0,158;0,924;2;0,1;-16,132;1;0,035;85,031;4;0,0998;0
No_Autorization;1upQiytDIEZfl9ItruoXuC;Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande;George Frideric Handel;0,927;0,0939;207267;0,0336;0,83;2;0,0954;-24,041;0;0,0606;67,359;3;0,0516;0
No_Autorization;5fdp9rXfEixCGLM1Og4EN1;Gnossienne No. 1;Erik Satie;0,996;0,376;296480;0,00579;0,944;5;0,0882;-31,615;0;0,0576;71,827;4;0,0369;0
No_Autorization;0jOnZhF75V68VsBObWx2XO;The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano);Camille Saint-Saëns;0,986;0,169;174267;0,0161;0,86;9;0,0805;-31,034;0;0,0442;128,143;3;0,0573;0
No_Autorization;1cmigB9I6IRpFqjIbzvSQB;Suite bergamasque, L. 75: III. Clair de lune;Claude Debussy;0,993;0,335;294960;0,00501;0,919;1;0,0618;-33,366;1;0,0451;132,085;3;0,0383;0
No_Autorization;6Uk28Hs2MulezLxMrd1rBD;Meditation: Méditation from Thaïs;Jules Massenet;0,873;0,205;337253;0,0686;0,402;4;0,0909;-23,415;0;0,0462;90,779;1;0,0359;0
No_Autorization;0dzl6bBvsIAfHLlTbBObTW;An der schönen blauen Donau, Op.314;Johann Strauss II;0,975;0,233;707173;0,0252;0,604;2;0,143;-24,824;1;0,0346;94,736;4;0,0936;0
No_Autorization;0pCHzhuRt6kOU3FUEG3HnC;Danse Macabre, Op. 40, R.171;Camille Saint-Saëns;0,898;0,371;442693;0,131;0,925;2;0,0847;-23,899;1;0,0413;105,328;4;0,0655;0
No_Autorization;0cqcRqZgkNHanWQ8slYA0v;Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam;Gustav Mahler;0,896;0,0783;583293;0,0523;0,945;5;0,0806;-23,247;1;0,0471;82,015;4;0,0327;0
No_Autorization;2kAgCRZPG3YQR2VMqRvLmb;The Lark Ascending;Ralph Vaughan Williams;0,902;0,0811;935360;0,0122;0,308;4;0,0648;-32,654;0;0,0511;74,554;4;0,0384;0
No_Autorization;3QqPgzOcv9titKufFR0gsQ;Piano Concerto No.3 in C, Op.26: 1. Andante - Allegro;Sergei Prokofiev;0,948;0,353;564640;0,254;0,859;0;0,0843;-16,205;1;0,0349;133,808;4;0,0986;0
No_Autorization;4rrrn8OLrttq7r9RgNXalU;Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto;Sergei Rachmaninoff;0,983;0,194;644273;0,0545;0,945;4;0,0551;-24,877;1;0,0366;140,966;4;0,0385;0
No_Autorization;0k6P9cdEA9K3k0ASde2Kof;Rodrigo: Concierto de Aranjuez: II. Adagio;Joaquín Rodrigo;0,93;0,253;640267;0,098;0,862;11;0,122;-19,878;0;0,0437;84,865;4;0,062;0
No_Autorization;419qlOGNXoyICx4jO0hqaj;Rhapsody on a Theme of Paganini, Op. 43: Variation No. 18 Andante cantabile;Sergei Rachmaninoff;0,98;0,205;174653;0,0525;0,906;1;0,103;-23,841;1;0,0327;88,316;4;0,0511;0
No_Autorization;3DNRdudZ2SstnDCVKFdXxG;Sonata No. 14 "Moonlight" in C-Sharp Minor", Op. 27 No. 2: I. Adagio sostenuto;Ludwig van Beethoven;0,995;0,184;315427;0,00527;0,887;1;0,173;-37,264;0;0,0432;170,612;3;0,151;0
No_Autorization;04eShjKTWijeJJqGnhxpYK;Scheherazade: The Tale of the Kalendar Prince;Nikolai Rimsky-Korsakov;0,962;0,151;200360;0,0639;0,603;11;0,466;-24,404;0;0,0439;61,577;3;0,0797;0
No_Autorization;5pjDwtMPly0cNMbuGXhUOI;Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato;Edward Elgar;0,944;0,148;478573;0,0722;0,148;4;0,115;-25,217;0;0,0427;87,882;4;0,0467;0
No_Autorization;0QTaXZRWdzfPdssiQThdCL;Piano Concerto in A Minor, Op. 16: I. Allegro molto moderato;Edvard Grieg;0,981;0,312;766213;0,0465;0,9;9;0,0872;-26,438;0;0,0378;130,303;3;0,0371;0
No_Autorization;3GecLjGMqzjmgkvy2v41Wf;Ständchen in D Minor (After Schubert), S. 560;Franz Liszt;0,993;0,341;357747;0,0142;0,921;2;0,113;-28,293;1;0,0388;76,382;1;0,0384;0
No_Autorization;2u9VGZmVz7Rm01SfDgzcfA;Liebestraum No. 3 in A-Flat Major, S. 541 / 3;Franz Liszt;0,987;0,279;293147;0,0292;0,902;8;0,104;-26,804;1;0,0406;136,732;3;0,0338;0
No_Autorization;3af6PvJHP8XlFMWeuN7bF8;Andante festivo for Strings and Timpani, JS 34b;Jean Sibelius;0,484;0,113;337840;0,161;0,928;7;0,16;-20,046;1;0,0442;65,062;4;0,0365;0
No_Autorization;0S0YKiEdR9cT9pYgEaTevF;O Magnum Mysterium: O magnum mysterium;Morten Lauridsen;0,991;0,0623;415800;0,0116;0,445;2;0,0816;-27,893;1;0,0567;65,057;3;0,0331;0
No_Autorization;5xbuJuQsTVheVZvX2AJVIv;Spring 1;Max Richter;0,499;0,701;151507;0,341;0,903;1;0,359;-12,26;0;0,0418;105,513;3;0,163;0
No_Autorization;7HSs4srn1qnZhh7WRWBVOk;Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights;Sergei Prokofiev;0,927;0,21;341693;0,101;0,902;0;0,0776;-19,383;1;0,0403;86,314;4;0,153;0
No_Autorization;2Z4aQJh0kesRMookvtfR4y;Piano Concerto in A Minor, Op.16: I. Allegro molto moderato;Edvard Grieg;0,975;0,303;820853;0,119;0,88;9;0,112;-18,055;0;0,0386;94,868;4;0,038;0
No_Autorization;1CSaCKPIp2yCIDL3t7Fyau;Barber: Adagio for Strings, Op. 11;Samuel Barber;0,974;0,102;537427;0,0733;0,859;10;0,28;-24,133;0;0,0488;73,954;3;0,0308;0
No_Autorization;2nVt0n0aSj3AwZjakMvDHX;Khachaturian: Spartacus (Highlights from the Ballet): Adagio of Spartacus and Phrygia;Aram Khachaturian;0,807;0,165;592040;0,106;0,782;8;0,105;-21,742;1;0,039;105,651;3;0,0336;0
No_Autorization;4Dcm4KMuDz0l01weeSpD4J;Prince Igor (Knyaz Igor): Act II: Polovtsian Dances - Ulyetay na kril'yahk vyetra (Fly away on the wings of the wind) (version for chorus);Alexander Borodin;0,922;0,292;642573;0,246;0,525;2;0,107;-14,96;1;0,0385;109,766;4;0,0859;0
No_Autorization;2fC30Rt5tFa6FA2jNb4fiz;Symphony No. 40 in G Minor, K. 550: I. Molto allegro;Wolfgang Amadeus Mozart;0,871;0,326;435160;0,33;0,749;7;0,128;-12,967;0;0,0406;118,668;4;0,293;0
No_Autorization;4QfYHdV8hMoyS9qKUct98q;Elégie in C Minor, Op. 24 (Arr. Parkin);Gabriel Fauré;0,966;0,115;455467;0,0422;0,919;8;0,0896;-24,137;1;0,0404;87,855;3;0,037;0
No_Autorization;3MRQn2RYo2VLYMoStnLRxu;Ravel: Pavane pour une infante défunte, M. 19;Maurice Ravel;0,994;0,491;346587;0,0176;0,927;4;0,0985;-26,911;0;0,0644;125,793;3;0,0901;0
No_Autorization;0xX7kREWmOGBWzYNcpZwRN;Violin Sonata in A major, FWV 8: IV. Allegretto poco mosso;César Franck;0,958;0,25;364093;0,135;0,0349;9;0,0477;-18,615;1;0,0488;94,404;4;0,179;0
No_Autorization;1Xy6MHSaX3IUGGqst6RzYM;Piano Concerto No. 1 in B-Flat Minor, Op. 23: I. Allegro non troppo e molto maestoso – Allegro con spirito;Pyotr Ilyich Tchaikovsky;0,976;0,212;1252322;0,119;0,907;1;0,087;-20,511;1;0,0366;84,346;3;0,0396;0
No_Autorization;4wudbbceOZKjRlhTtbHvAs;Spiegel im Spiegel - Version for Violin and Piano;Arvo Pärt;0,899;0,176;636000;0,006;3,24E-05;5;0,105;-42,238;1;0,0384;71,477;3;0,0383;0
No_Autorization;52GmHO5DikTIKc3yBmTTT1;Symphony No. 8 In B Minor, D.759 - "Unfinished": 1. Allegro moderato;Franz Schubert;0,901;0,1;906000;0,0354;0,865;11;0,125;-17,211;0;0,0387;73,968;4;0,0426;0
No_Autorization;2OHnoGjn6X6kDwzO7Rw0Y9;The Sorcerer's Apprentice;Paul Dukas;0,797;0,351;577440;0,206;0,255;1;0,0738;-22,657;1;0,0597;130,415;4;0,0839;0
No_Autorization;1Oo7XEqkrwifJn17aA0ocF;Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major;Johannes Brahms;0,994;0,299;378733;0,00626;0,901;9;0,0823;-30,923;1;0,0478;69,043;4;0,0634;0
No_Autorization;5Zf5prtvv7KRQ1J6kNn4C6;Serenade in B-Flat Major, K. 361 "Gran Partita": III. Adagio;Wolfgang Amadeus Mozart;0,991;0,191;330293;0,0363;0,924;3;0,141;-25,31;1;0,0409;69,754;4;0,0372;0
No_Autorization;2MSgFefjK0T7Iwjvr3OKqV;Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.;Frédéric Chopin;0,992;0,225;259493;0,0047;0,881;1;0,0722;-30,928;0;0,0509;163,665;4;0,186;0
No_Autorization;4dGkPPLnIdVgogqpyaAjbc;Il barbiere di Siviglia: Overture (Sinfonia);Gioachino Rossini;0,906;0,322;425000;0,14;0,759;4;0,125;-20,747;1;0,0489;92,122;4;0,285;0
No_Autorization;74WjYdm3Lvbwnds4thYPUU;Turandot / Act 3: "Nessun dorma!";Giacomo Puccini;0,963;0,212;177333;0,301;0,0033;2;0,13;-12,505;1;0,0384;84,025;4;0,0798;0
No_Autorization;3VQ7hwiEfaHDl3AySgyaiR;Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King;Edvard Grieg;0,955;0,436;153267;0,151;0,793;11;0,11;-20,745;0;0,0603;103,777;4;0,359;0
No_Autorization;6cC6h5E351deEGFd7Kh9uy;Paganini: 24 Caprices, Op. 1: No. 24 in A Minor;Niccolò Paganini;0,978;0,465;268853;0,128;0,271;9;0,0423;-17,628;0;0,0519;111,471;4;0,428;0
No_Autorization;3NbAsIxDL0fVgNuCLD152P;Dolly, Op. 56: 1. Berceuse;Gabriel Fauré;0,995;0,37;176518;0,0076;0,91;4;0,0864;-33,663;1;0,0384;62,668;4;0,278;0
No_Autorization;1ENZ1YHuOp5MMFJlWBQ6V7;Goldberg Variations, BWV 988: Variatio 7 a 1 ovvero 2 Clav. Al tempo di Giga;Johann Sebastian Bach;0,994;0,31;140040;0,0555;0,906;7;0,121;-25,695;1;0,0395;70,515;4;0,566;0
No_Autorization;2ceu417OdiSxzR3K7B1n2M;Symphonic Variations on an African Air, Op.63;Samuel Coleridge-Taylor;0,959;0,224;1215573;0,0291;0,845;7;0,106;-26,167;1;0,0455;121,131;4;0,0538;0
No_Autorization;1MiWGSGDC5mGoP3MNclZ7s;The Rite of Spring: Part One: Adoration of the Earth: Introduction;Igor Stravinsky;0,947;0,101;208587;0,0241;0,847;11;0,0693;-30,172;0;0,0485;87,14;3;0,0329;0
No_Autorization;43bSKCMWHIuBsUVmQcDX1J;Rêverie, L. 68: Rêverie;Claude Debussy;0,994;0,296;257000;0,00896;0,91;7;0,0815;-31,948;0;0,0394;69,44;3;0,0673;0
No_Autorization;3Rw0Rg4LjlYnuxIyioW3vg;Violin Concerto No. 10 in G Major: Largo;Joseph Boulogne Chevalier de Saint-Georges;0,928;0,212;397640;0,0517;0,639;2;0,112;-24,467;1;0,0525;185,678;3;0,152;0
No_Autorization;6VDHdry8ytOL2WWbePDxSD;Romance (Gadfly Op 97);Tasmin Little;0,969;0,116;195333;0,0694;0,644;0;0,109;-23,624;1;0,0497;169,789;4;0,0377;0
No_Autorization;64ZxBE1ZgK4C0lGljXzDcG;The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 "Winter": I. Allegro non molto;Antonio Vivaldi;0,81;0,48;204147;0,163;0,754;5;0,093;-19,117;0;0,0645;158,366;4;0,212;0
No_Autorization;0w4LgJ5G1Xz5jLS3HX8oyq;Young Person's Guide To The Orchestra;Benjamin Britten;0,94;0,218;1050893;0,117;0,861;0;0,15;-18,585;1;0,0489;77,009;4;0,0599;0
No_Autorization;0yzhOPf0iw2qWwcXRRta5L;Rhapsody In Blue;George Gershwin;0,976;0,309;890000;0,258;0,69;9;0,0924;-15,327;1;0,0459;74,568;4;0,115;0
No_Autorization;6kg7bfwsTKzRqnBGGv4VqR;Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live;Francis Poulenc;0,971;0,193;580253;0,0839;0,822;8;0,118;-22,849;1;0,0406;85,556;4;0,0569;0
No_Autorization;0oIQl9tFpCiKBRavEIIGzo;Pelléas et Mélisande, Op. 80: 3. Sicilienne;Gabriel Fauré;0,938;0,164;233400;0,0194;0,859;3;0,0939;-34,126;1;0,0434;101,708;3;0,0581;0
No_Autorization;7uf3aFC1msj0t5cYImgOWy;Serenade for Strings in C major, Op. 48: II. Walzer: Moderato, tempo di valse;Pyotr Ilyich Tchaikovsky;0,925;0,241;209373;0,122;0,66;7;0,126;-22,411;1;0,0497;66,325;4;0,187;0
No_Autorization;6cUCckpdlqHJ5Ascf2uH2A;Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio;Ludwig van Beethoven;0,957;0,248;442000;0,298;0,9;0;0,0943;-15,661;0;0,0395;97,853;4;0,157;0
No_Autorization;76wXMaJVSr0nSsKsSdwAiu;Piano Concerto No. 5 in E-Flat Major, Op. 73 "Emperor": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018;Ludwig van Beethoven;0,978;0,166;473787;0,0363;0,922;11;0,0882;-26,822;1;0,0381;84,467;4;0,039;0
No_Autorization;5DFUsGW4Cmltv8Spd0u1aV;On the Nature of Daylight;Max Richter;0,145;0,0891;371747;0,341;0,836;10;0,111;-12,681;0;0,046;85,231;3;0,0334;0
No_Autorization;58Q96yWnuBqlKEGd2vGyAg;St. Matthew Passion, BWV 244 / Part Two: "Erbarme dich";Johann Sebastian Bach;0,935;0,24;423107;0,0648;0,0272;4;0,258;-25,208;0;0,0426;95,286;3;0,0771;0
No_Autorization;5d6FOGCa0EDqCJSpccEh8s;Hungarian Dance No.5 in G Minor, WoO 1, No.5;Johannes Brahms;0,901;0,359;152160;0,046;0,118;6;0,277;-18,725;0;0,0407;127,653;4;0,263;0
No_Autorization;4GnVpbnWjHFrpXjAcPHvqM;Ave Maria, D. 839;Franz Schubert;0,994;0,12;256573;0,138;0,686;10;0,11;-15,538;1;0,048;67,894;4;0,043;0
No_Autorization;7dchPojQcmY6eMBFJAo64i;Cello Concerto No.1, Op.107: 1. Allegretto;Dmitri Shostakovich;0,963;0,463;359667;0,162;0,825;7;0,0943;-24,484;0;0,045;125,514;4;0,374;0
No_Autorization;1aTpzY2ggWHhPi8p2f56u1;Goldberg Variations, BWV 988: Aria da capo - 1981 Version;Johann Sebastian Bach;0,995;0,436;224133;0,00518;0,932;7;0,0788;-36,593;1;0,067;135,286;5;0,275;0
No_Autorization;0neipEnwEzyd66aUqUsg5P;Cello Concerto In B Minor, Op. 104, B. 191: I. Allegro;Antonín Dvořák;0,963;0,231;942000;0,133;0,659;2;0,135;-20,274;1;0,0437;122,239;4;0,0564;0
No_Autorization;0mcgXc8P5GyGtP9aY7zir6;Piazzolla: Libertango;Alison Balsom;0,927;0,367;273562;0,316;0,779;9;0,113;-14,49;0;0,0429;149,089;4;0,242;0
No_Autorization;5Wj90oTRAxvTUivep2HlUu;Symphony No. 3 in C Minor: II. Andante ma non troppo;Florence Beatrice Price;0,977;0,096;572520;0,0325;0,852;8;0,0738;-24,978;1;0,0416;87,85;4;0,035;0
No_Autorization;1dFVnX4mJTnWubAPE8S3OR;Mephisto Waltz No. 1, S. 514;Franz Liszt;0,981;0,356;662600;0,152;0,903;4;0,0807;-20,155;1;0,0406;132,413;4;0,04;0
No_Autorization;3jLcwFns5S9OYQojN8XAkJ;Symphony No. 9 in E Minor, Op. 95 "From the New World": II. Largo - Live;Antonín Dvořák;0,89;0,154;775307;0,00261;0,763;1;0,125;-36,267;1;0,0419;83,549;4;0,0366;0
No_Autorization;5bVlEvO3SadcOyh6rnWW4P;Merry Christmas Mr. Lawrence (Arr. Metcalfe);Ryuichi Sakamoto;0,984;0,339;277148;0,0588;0,862;10;0,12;-17,647;0;0,0373;105,916;4;0,198;0
No_Autorization;4fDodwdZ1LBDL2I2WCnUMY;Flight of the Bumblebee;Nikolai Rimsky-Korsakov;0,977;0,458;84267;0,11;0,903;9;0,359;-22,234;0;0,0309;83,43;4;0,481;0
No_Autorization;7xGcLLeK1de0I71lH28DeM;Symphony No. 5 in E-Flat Major, Op. 82: 3. Allegro molto;Jean Sibelius;0,891;0,144;482000;0,0868;0,904;8;0,177;-23,338;1;0,0387;94,463;3;0,0737;0
No_Autorization;72jIJDADnBLJKXV2yxv5N0;String Sextet in D Minor, Op. 70, "Souvenir de Florence": I. Allegro con spirito;Pyotr Ilyich Tchaikovsky;0,894;0,352;626240;0,235;0,675;2;0,396;-16,235;1;0,0398;109,16;1;0,329;0
No_Autorization;5i7bLnNE0R3m1MNUY7UsqT;Sonata for 2 pianos in D, K.448: 1. Allegro con spirito;Wolfgang Amadeus Mozart;0,991;0,377;500500;0,173;0,909;9;0,103;-21,377;1;0,0329;132,187;4;0,558;0
