USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;4cQcDV8WyUDslFt48AC3QY;igli i kamni;lek;0,292;0,621;249600;0,854;8,42E-05;7;0,119;-6,038;0;0,0306;100,026;4;0,673;0
No_Autorization;26vinPu3GKbDZtyUtRKzBk;Фейерверк;Electroforez;0,0038;0,569;202875;0,687;7,05E-05;9;0,178;-6,644;0;0,0439;159,924;4;0,361;0
No_Autorization;13fJkzMPdDQOjAGR7i4wHg;Снова;Беспокойник;0,0391;0,566;168271;0,754;0,00639;6;0,286;-5,391;0;0,0292;132,986;4;0,685;0
No_Autorization;6Hlzc8m1gecVu356KjXTXZ;Твои глаза;polnalyubvi;0,755;0,388;168092;0,402;0,00138;0;0,217;-12,162;1;0,0863;111,769;4;0,197;0
No_Autorization;3EPwIFZRRcfO51oOrpOySh;Небо;Bicycles For Afghanistan;0,021;0,529;224716;0,88;0;2;0,0933;-6,544;1;0,0566;152,011;4;0,596;0
No_Autorization;3pXsPcbKbnUdK7B8CRspHD;Первый снег;Сова;0,496;0,662;178570;0,847;0,00436;11;0,139;-3,58;0;0,0303;84,973;4;0,93;0
No_Autorization;5AED9Eg7n3eiHPgt7UIBlg;потерян;Нежность На Бумаге;0,827;0,621;158277;0,203;0;5;0,121;-10,038;0;0,0312;152,046;4;0,372;0
No_Autorization;6iJ7xHZUHiGxDm08szyChi;Тепло;Гребенщик;0,0608;0,556;230571;0,731;0,0257;4;0,116;-6,758;0;0,035;130,117;4;0,288;0
No_Autorization;6vzp5cHNPC0gmnJSfyAdqy;Цунами;Bicycles For Afghanistan;0,00617;0,616;243021;0,781;0,000518;9;0,162;-6,503;0;0,0285;120,028;4;0,406;0
No_Autorization;0xDOU4xQghbweNr9IV7Sku;Не вижу Её;Buerak;0,000305;0,531;147289;0,901;0,629;3;0,0759;-3,984;1;0,031;135,948;4;0,667;0
No_Autorization;3rEtkx4XiVmogOzwMI3XmF;Иллюзия любви;Где Фантом?;0,065;0,697;195000;0,609;0,662;7;0,0936;-13,773;1;0,0592;130,032;4;0,515;0
No_Autorization;41dtNH6BYBeE7j1FWE52uo;магия;ooes;0,861;0,466;183830;0,303;0,194;2;0,122;-15,402;0;0,03;94,061;4;0,128;0
No_Autorization;6T6BbsMlQRIts6jLesZEUD;Дорого;The Violent Youth;3,32E-05;0,45;236418;0,871;0,118;4;0,128;-9,381;0;0,211;149,981;4;0,857;0
No_Autorization;4U8UzYjjN1W9t4AfInXt2H;1312;Parks, Squares and Alleys;0,38;0,688;185010;0,699;0,000418;9;0,281;-7,654;0;0,0282;128,071;4;0,776;0
No_Autorization;3uxJxBfJhO9UBDBpwGCJIv;Deuce;Intelligency;0,0286;0,637;183015;0,536;0,115;10;0,147;-11,206;0;0,0354;128,047;4;0,195;0
No_Autorization;7lAqzHM41H9xDyytDdsJcF;Запомню;Улица Восток;0,238;0,682;185600;0,674;0,222;6;0,139;-3,776;0;0,0298;150,017;4;0,8;0
No_Autorization;6CUtEynmtLAB08Je5Gat4m;я вынул из головы шар;внимание брусника!;0,543;0,626;130750;0,582;0,00766;4;0,283;-7,233;0;0,0748;121,966;4;0,339;0
No_Autorization;2orFNc8bgoY4rNHuYxDJnc;Бесконечно красиво;Марсу нужны любовники;0,0326;0,751;257109;0,692;0,00365;11;0,151;-9,224;0;0,0315;115,013;4;0,886;0
No_Autorization;3mSga3SKeonCQWpku7dtrb;Абрау-дюрсо 1979;Иван Степанов;0,155;0,713;230097;0,739;9,67E-05;10;0,0963;-5,48;1;0,0292;109,994;4;0,749;0
No_Autorization;5tG1E5b5FhmD1nZnqH2mX1;Бегала бегала;Obe Dve;0,249;0,649;272306;0,57;0,325;11;0,163;-9,763;1;0,0275;140,029;4;0,553;0
No_Autorization;7eAGmDeftRzqDTpKRAiuvF;По разбитым зеркалам;Electroforez;0,00558;0,48;193500;0,643;3,72E-06;9;0,293;-4,665;1;0,0337;159,934;4;0,268;0
No_Autorization;6Dv1zVq3fuF7y6145B2XGg;Время;МИРТЛ;0,0315;0,687;236743;0,697;7,63E-05;0;0,767;-6,043;1;0,0312;119,934;4;0,327;0
No_Autorization;7Mb6j16KvhV1zc62wXYJIF;Секрет;маломира;0,714;0,632;141643;0,453;0,289;4;0,221;-9,159;0;0,0319;117,143;4;0,0669;0
No_Autorization;41p80kUhFgiC0u8yRdLAXU;Лекарство от боли;Дела Поважнее;0,0019;0,619;193604;0,858;0,072;9;0,187;-6,983;1;0,0351;105,966;4;0,42;0
No_Autorization;73k8fHp8kF6axDznK5Bw2T;Русалки;Дарья Виардо;0,83;0,491;273542;0,323;2,38E-05;6;0,0918;-9,757;0;0,0279;143,439;4;0,19;0
No_Autorization;7MppRGT8zQqPOVkcRT9Enm;Машинист;О! Марго;0,00211;0,784;185760;0,828;0;10;0,183;-6,175;1;0,0465;124,915;4;0,547;0
