USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;0pe5DxAMLO9OnD9bUGzZx4;Орбит без сахара;Splean;0,0315;0,582;137747;0,819;5,07E-06;0;0,106;-6,374;0;0,0319;136,957;4;0,969;0
No_Autorization;6xwpCu2df9v8zozrRwSnC6;Молодые ветра;7B;0,0957;0,622;263880;0,754;0;4;0,0993;-5,348;0;0,0454;106,932;4;0,392;0
No_Autorization;3XoFQdFLGM1vBsFeP621DA;Варвара;Bi-2;0,0198;0,678;301040;0,918;0,0269;7;0,0521;-3,605;0;0,0368;84,03;4;0,876;0
No_Autorization;0VC7WYawHnissVcNYFh93q;Как на войне;Agatha Christie;0,401;0,754;244933;0,39;0,00052;7;0,299;-13,485;1;0,0829;137,224;4;0,675;0
No_Autorization;62Vf7c3MtB7BR08VbpnAsX;Владивосток 2000;Mumiy Troll;0,00737;0,718;161773;0,602;0;9;0,0608;-8,957;0;0,0418;130,056;4;0,597;0
No_Autorization;4sIIHmcTHgi8gezH2ShNxl;Прыгну со скалы;Korol i Shut;0,249;0,304;190507;0,764;0;9;0,263;-5,602;0;0,0634;151,98;4;0,353;0
No_Autorization;1SNBvk4kYL0WKZfCFu1g4p;Я свободен!;Кипелов;0,0841;0,357;433093;0,654;0,000576;11;0,121;-6,144;0;0,0423;143,956;4;0,178;0
No_Autorization;1qqcUm0etNV9dSFk9QZRiS;Половинка;Танцы Минус;0,211;0,701;170853;0,394;0,000227;5;0,103;-8,653;1;0,0281;86,972;4;0,329;0
No_Autorization;0awpozZVgwbS5ALKhXHXS2;Родина;АнимациЯ;0,179;0,621;171027;0,761;0;0;0,247;-5,085;0;0,0391;162,025;4;0,907;0
No_Autorization;7a2tITrS5LZtlefeZscRFf;Полковнику никто не пишет;Bi-2;0,0285;0,33;292027;0,913;0,00548;7;0,346;-2,21;0;0,045;175,913;4;0,294;0
No_Autorization;15tCG3LQRDVvvCJmVhkTpC;Беспечный ангел - 2019 Remaster;Aria;0,185;0,526;238320;0,599;6,68E-05;6;0,117;-8,234;1;0,0296;130,038;4;0,263;0
No_Autorization;5eGeIWhWdLFlbCiuROoFwD;Выхода нет;Splean;0,00884;0,581;227653;0,824;1,36E-05;4;0,0998;-8,451;0;0,0451;85,294;4;0,64;0
No_Autorization;5F11h92LidIuGVIBubRZtW;Некрещёная луна;7B;0,129;0,539;233760;0,767;0;4;0,12;-4,905;0;0,0305;131,699;4;0,512;0
No_Autorization;0jLyCYh76g9DRnZyh7XwDJ;Наши юные смешные голоса;Nogu Svelo!;0,347;0,709;275213;0,615;0,000674;0;0,123;-6,523;1;0,0289;135,932;4;0,684;0
No_Autorization;5hdVyCrMX2LvqsQSbEaYDi;Progulki po vode;Nautilus Pompilius;0,412;0,347;224853;0,514;2,42E-05;4;0,28;-8,611;0;0,0496;85,401;4;0,391;0
No_Autorization;2DYzsMQpO7xOw7b3JwyIWP;Кукла колдуна;Korol i Shut;0,0259;0,386;202040;0,796;0;2;0,124;-4,76;0;0,0413;148,6;4;0,635;0
No_Autorization;5PmB7OAew5tisTTrtC3ezI;Бьёт по глазам;Total;0,05;0,729;252733;0,854;0,00164;5;0,0674;-9,834;1;0,038;115,004;4;0,755;0
No_Autorization;1GwMFy8H74JjHgyrMpEldg;Вечно молодой;Smyslovye Gallyutsinatsii;0,000307;0,531;195373;0,825;0,294;4;0,264;-7,984;0;0,0515;109,96;4;0,388;0
No_Autorization;6RugsMQXRQXzXCqLjNWJzi;Опиум для никого;Agatha Christie;0,0347;0,672;236667;0,472;0,00982;0;0,056;-13,232;0;0,0243;110,025;4;0,639;0
No_Autorization;5Y4eNTV3Y45sjJN6aNvL9f;Мой рок-н-ролл;Bi-2;0,0219;0,643;405387;0,595;0,00143;9;0,0398;-6,316;0;0,0285;119,79;4;0,324;0
No_Autorization;4gJnTYsZz11QkAoFWwRCul;Потерянный Рай;Aria;0,242;0,209;335440;0,631;2,11E-05;9;0,173;-6,503;0;0,038;74,513;4;0,223;0
No_Autorization;5qxMrhiZ9uYTkgcf1VSMhJ;О любви;Чиж & Co;0,558;0,612;275733;0,403;0,00021;2;0,0581;-14,577;1;0,0273;141,974;4;0,293;0
