USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;7sbQcKOJ9wCRuyPEbqjmf9;Таблетка;Dzharo & Khanza;0,11;0,875;183502;0,638;0,1;6;0,264;-6,241;0;0,12;118,905;4;0,743;0
No_Autorization;3ubvNPrRY49bbkzAhkIhfC;Мне глаза её нравятся;Dabro;0,195;0,901;204036;0,795;2,02E-05;0;0,326;-6,007;1;0,0694;119,996;4;0,71;0
No_Autorization;1e8jECsHc9vFILqHPkYdGt;Заберу - Frost & Robby Mond & Wonder's Radio Remix;IVAN VALEEV;0,144;0,812;195161;0,774;8,48E-05;9;0,13;-4,632;1;0,129;122,999;4;0,556;0
No_Autorization;3lE8RY6yZoGqqJeZS06u6J;Где нас нет;Oxxxymiron;0,0764;0,55;265909;0,958;0;5;0,305;-2,691;1;0,48;176,03;4;0,279;0
No_Autorization;1uakmd92PCdne5EliFZlJk;Бесконечный магазин;Husky;0,00739;0,79;157225;0,693;3,49E-05;8;0,312;-7,578;1;0,21;100,05;4;0,544;0
No_Autorization;2lsnSNvmUPVePM94SI2a6P;ЧЕТВЁРТЫЙ ВСАДНИК;FACE;0,0636;0,835;157687;0,62;0;8;0,109;-3,669;1;0,347;160,044;4;0,519;0
No_Autorization;2kxq1hU7lKp9Gg5wPsSyeX;Всё как у людей;Noize MC;0,0638;0,462;256552;0,859;0;11;0,211;-5,18;0;0,305;79,822;4;0,633;0
No_Autorization;75KuKb4MD8rOdvo28X1uOw;Река (feat. Иван Дорн);Assai;0,76;0,459;271587;0,392;0,00156;1;0,186;-8,869;0;0,309;68,229;3;0,46;0
No_Autorization;3pgHuvg77uYYmSTwZEwj5t;Биография;Krovostok;0,269;0,635;193947;0,338;2,52E-06;10;0,111;-13,674;0;0,728;167,103;4;0,3;0
No_Autorization;6GoRYFOMWoBNOKLwvuMdC3;B.I.D;Markul;0,702;0,699;192891;0,671;0;7;0,125;-7,213;0;0,244;140,879;4;0,386;0
No_Autorization;72E5vcZpCTi84SWYvooTRH;оранжевая песня;zavet;0,332;0,514;147771;0,812;0;8;0,1;-5,918;1;0,297;175,259;4;0,34;0
No_Autorization;5vsXtB67Zc2Hd5cTUXOLWq;Utopia;Miyagi & Andy Panda;0,443;0,547;209281;0,794;1,71E-05;7;0,144;-7,332;0;0,322;150,005;4;0,404;0
No_Autorization;0QOiEQHCuDkeKJ18NP5ZT0;Идеальный пациент (1 часть);RAM;0,00627;0,627;168250;0,815;0;5;0,704;-5,92;1;0,144;77,033;4;0,735;0
No_Autorization;5b9fy0wOl589N1Va18AMWV;Поэма о Родине;Husky;0,226;0,907;162273;0,622;0,116;1;0,0734;-9,711;1;0,337;87,958;4;0,738;0
No_Autorization;3NEIAYqjHJESrwyUZNz6Kr;Любовь;Dolphin;0,00278;0,621;259413;0,903;0,08;11;0,184;-7,694;0;0,0396;125,984;4;0,911;0
No_Autorization;0KxUfZO06jaBB2I5HQt8Ru;экзистенциальное поражение;ночные грузчики;0,572;0,742;224052;0,853;0;0;0,15;-8,592;1;0,0798;120,095;4;0,682;0
No_Autorization;3IR4OVoizWSzEnlt3YQNdL;Священный рэйв;ATL;0,295;0,687;198857;0,934;0;7;0,321;-5,068;1;0,138;140,072;4;0,758;0
No_Autorization;31yx0tNcuafs1yrAqD8cXK;Молитва;Meyti;0,0457;0,772;214000;0,75;0;10;0,172;-4,894;0;0,198;120,037;4;0,291;0
No_Autorization;2mnDbzoCqXYXOAXBhscMp9;Романс для Анны;Шым;0,0354;0,741;190528;0,788;0,0841;9;0,131;-5,374;1;0,119;86,712;4;0,423;0
No_Autorization;6dYXU1aDwRLs9K3bG8BhA1;17/32;ночные грузчики;0,0524;0,336;260052;0,478;0,688;0;0,0899;-11,546;1;0,0904;137,835;3;0,0357;0
No_Autorization;4ZGjWwVcrS0yGkHpz9UHIW;Космос;Scriptonite;0,48;0,498;227691;0,492;2,49E-06;0;0,528;-12,353;0;0,184;77,747;4;0,55;0
No_Autorization;1Sh3BZwxWAU04hrGRjB1Vx;26.04;Noize MC;0,203;0,685;229693;0,766;0;7;0,13;-6,441;1;0,277;162,946;4;0,631;0
No_Autorization;0IRiz2sGHDwx0g20xsnPw4;Переплетено;Oxxxymiron;0,435;0,643;291152;0,764;0;11;0,289;-5,686;0;0,401;101,25;4;0,433;0
