USER_ID;TRACK_ID;NAME;ARTIST;Acousticness;Danceability;Duration_Ms;Energy;Instrumentalness;Key;Liveness;Loudness;Mode;Speechiness;Tempo;Time_Signature;Valence;Like
No_Autorization;3YBZIN3rekqsKxbJc9FZko;Paradise City;Guns N' Roses;0,0169;0,273;405640;0,952;0,0111;11;0,142;-8,762;1;0,0843;100,271;4;0,472;0
No_Autorization;57JVGBtBLCfHw2muk5416J;Another One Bites The Dust - Remastered 2011;Queen;0,112;0,933;214653;0,528;0,329;5;0,163;-6,472;0;0,162;109,975;4;0,756;0
No_Autorization;2zYzyRzz6pRmhPzyfMEC8s;Highway to Hell;AC/DC;0,061;0,574;208400;0,913;0,00158;6;0,156;-4,793;0;0,133;115,728;4;0,423;0
No_Autorization;39shmbIHICJ2Wxnk1fPSdz;Should I Stay or Should I Go - Remastered;The Clash;0,0804;0,743;188987;0,836;0;2;0,384;-6,465;1;0,116;113,375;4;0,82;0
No_Autorization;2Cdvbe2G4hZsnhNMKyGrie;I Love Rock 'N Roll;Joan Jett & The Blackhearts;0,326;0,535;175173;0,716;0;4;0,659;-5,025;1;0,0431;94,379;4;0,901;0
No_Autorization;0hCB0YR03f6AmQaHbwWDe8;Whole Lotta Love - 1990 Remaster;Led Zeppelin;0,0484;0,412;333893;0,902;0,131;9;0,405;-11,6;1;0,405;89,74;4;0,422;0
No_Autorization;0ofHAoxe9vBkTCp2UQIavz;Dreams - 2018 Remaster;Fleetwood Mac;0,0644;0,828;257800;0,492;0,00428;0;0,128;-9,744;1;0,0276;120,151;4;0,789;0
No_Autorization;70LcF31zb1H0PyJoS1Sx1r;Creep;Radiohead;0,0097;0,515;238640;0,43;0,000133;7;0,129;-9,935;1;0,0372;91,844;4;0,104;0
No_Autorization;5MxNLUsfh7uzROypsoO5qe;Dream On;Aerosmith;0,388;0,307;266960;0,433;9,08E-05;1;0,332;-10,057;1;0,029;160,9;4;0,224;0
No_Autorization;2g7gviEeJr6pyxO7G35EWQ;Paradise By the Dashboard Light;Meat Loaf;0,214;0,326;508333;0,872;0;2;0,461;-7,602;1;0,122;173,381;4;0,492;0
No_Autorization;0J6mQxEZnlRt9ymzFntA6z;Livin' On A Prayer;Bon Jovi;0,0768;0,534;249293;0,887;9,93E-05;0;0,325;-3,777;1;0,0345;122,494;4;0,72;0
No_Autorization;4bHsxqR3GMrXTxEPLuK5ue;Don't Stop Believin';Journey;0,127;0,5;250987;0,748;0;4;0,447;-9,072;1;0,0363;118,852;4;0,514;0
No_Autorization;3dPQuX8Gs42Y7b454ybpMR;Seven Nation Army;The White Stripes;0,0039;0,743;232107;0,446;0,118;4;0,337;-7,807;0;0,0683;123,596;4;0,278;0
No_Autorization;40riOy7x9W7GXjyGp4pjAv;Hotel California - 2013 Remaster;Eagles;0,00574;0,579;391376;0,508;0,000494;2;0,0575;-9,484;1;0,027;147,125;4;0,609;0
No_Autorization;70YvYr2hGlS01bKRIho1HM;La Grange - 2005 Remaster;ZZ Top;0,00249;0,545;230480;0,64;0,0304;4;0,196;-9,937;0;0,224;80,544;4;0,606;0
No_Autorization;7Jh1bpe76CNTCgdgAdBw4Z;Heroes - 2017 Remaster;David Bowie;0,000671;0,49;371413;0,758;0,484;7;0,092;-6,491;1;0,0297;112,114;4;0,435;0
No_Autorization;4P5KoWXOxwuobLmHXLMobV;Come As You Are;Nirvana;0,00016;0,5;218920;0,824;0,00161;4;0,0916;-5,846;0;0,0388;120,125;4;0,539;0
No_Autorization;4aVuWgvD0X63hcOCnZtNFA;Hold the Line;TOTO;0,00783;0,473;235547;0,898;0,0618;6;0,173;-4,797;0;0,0561;96,556;4;0,808;0
No_Autorization;1Ly0ssAgeM7YqdHptao8Oe;Paranoid;Black Sabbath;8,44E-05;0,426;168440;0,619;0,00239;4;0,17;-11,501;0;0,0722;162,721;4;0,382;0
No_Autorization;3d9DChrdc6BOeFsbrZ3Is0;Under The Bridge;Red Hot Chili Peppers;0,0576;0,559;264307;0,345;0,000105;4;0,141;-13,496;1;0,0459;84,581;4;0,458;0
No_Autorization;08mG3Y1vljYA6bvDt4Wqkj;Back In Black;AC/DC;0,011;0,31;255493;0,7;0,00965;9;0,0828;-5,678;1;0,047;188,386;4;0,763;0
No_Autorization;2PzU4IB8Dr6mxV3lHuaG34;(I Can't Get No) Satisfaction - Mono Version;The Rolling Stones;0,0383;0,723;222813;0,863;0,0317;2;0,128;-7,89;1;0,0338;136,302;4;0,931;0
No_Autorization;54flyrjcdnQdco7300avMJ;We Will Rock You - Remastered 2011;Queen;0,679;0,693;122067;0,497;0;2;0,258;-7,316;1;0,119;81,308;4;0,473;0
No_Autorization;5BIMPccDwShpXq784RJlJp;Enter Sandman;Metallica;0,00206;0,579;331573;0,824;0,00903;6;0,059;-8,71;0;0,03;123,331;4;0,635;0
No_Autorization;4CJVkjo5WpmUAKp3R44LNb;Sweet Home Alabama;Lynyrd Skynyrd;0,181;0,597;281147;0,605;0,000331;7;0,118;-12,013;1;0,0255;97,782;4;0,886;0
No_Autorization;2LawezPeJhN4AWuSB0GtAU;Have You Ever Seen The Rain;Creedence Clearwater Revival;0,0664;0,741;160133;0,697;2,28E-05;0;0,133;-7,028;1;0,0277;116,109;4;0,774;0
No_Autorization;63OFKbMaZSDZ4wtesuuq6f;Born To Be Wild;Steppenwolf;0,262;0,438;210373;0,71;0,537;2;0,221;-12,412;1;0,0919;145,928;4;0,53;0
No_Autorization;2sXp9Qmvc7mRaDBjBgcGGi;Every Breath You Take;The Police;0,56;0,813;253887;0,46;0,0105;1;0,0724;-9,78;1;0,0346;117,387;4;0,729;0
No_Autorization;1oG2vWELiGjIqxwqGcyqwF;You Really Got Me - Mono Mix;The Kinks;0,0995;0,567;133933;0,959;6,07E-05;8;0,1;-3,822;1;0,102;137,377;4;0,961;0
No_Autorization;3qT4bUD1MaWpGrTwcvguhb;Black Dog - Remaster;Led Zeppelin;0,396;0,437;295387;0,864;0,0314;4;0,242;-7,842;0;0,0904;81,394;4;0,749;0
No_Autorization;2EqlS6tkEnglzr7tkKAAYD;Come Together - Remastered 2009;The Beatles;0,0302;0,533;259947;0,376;0,248;9;0,0926;-11,913;0;0,0393;165,007;4;0,187;0
No_Autorization;61Q9oJNd9hJQFhSDh6Qlap;House of the Rising Sun;The Animals;0,000825;0,315;269720;0,534;0,108;9;0,101;-7,552;0;0,031;116,891;3;0,283;0
No_Autorization;6cr6UDpkjEaMQ80OjWqEBQ;Sultans Of Swing;Dire Straits;0,0632;0,73;350400;0,868;0,0661;5;0,318;-7,325;1;0,0288;148,217;4;0,923;0
No_Autorization;5wj4E6IsrVtn8IBJQOd0Cl;Wonderwall - Remastered;Oasis;0,000453;0,372;258733;0,865;0;2;0,234;-4,918;1;0,0381;174,53;4;0,478;0
No_Autorization;5Th6EdNVhxp0TPX41ZLZk6;One Way Or Another - Remastered;Blondie;0,0118;0,45;212707;0,877;4,95E-05;9;0,0699;-6,403;1;0,0532;162,477;4;0,896;0
No_Autorization;1FTSo4v6BOZH9QxKc3MbVM;Song 2 - 2012 Remaster;Blur;0,00178;0,674;121160;0,789;0,0071;8;0,0754;-6,903;1;0,0676;129,804;4;0,918;0
No_Autorization;11LmqTE2naFULdEP94AUBa;Heart-Shaped Box;Nirvana;0,199;0,256;281160;0,641;0,0329;1;0,0853;-10,283;1;0,0552;203,006;4;0,382;0
No_Autorization;7MRyJPksH3G2cXHN8UKYzP;American Girl;Tom Petty and the Heartbreakers;0,448;0,55;214733;0,824;0,000127;2;0,366;-5,988;1;0,0334;114,512;4;0,777;0
No_Autorization;5LNiqEqpDc8TuqPy79kDBu;Edge of Seventeen - 2016 Remaster;Stevie Nicks;0,327;0,591;329413;0,804;5,98E-06;0;0,0818;-7,299;1;0,0454;111,457;4;0,658;0
No_Autorization;6L89mwZXSOwYl76YXfX13s;Basket Case;Green Day;0,00293;0,442;181533;0,943;8,71E-06;3;0,091;-3,205;1;0,0602;85,064;4;0,781;0
No_Autorization;0RO9W1xJoUEpq5MEelddFb;Stairway to Heaven - Remaster;Led Zeppelin;0,58;0,338;482830;0,34;0,0032;9;0,116;-12,049;0;0,0339;82,433;4;0,197;0
No_Autorization;1AhDOtG9vPSOmsWgNW0BEY;Bohemian Rhapsody - Remastered 2011;Queen;0,271;0,414;354320;0,404;0;0;0,3;-9,928;0;0,0499;71,105;4;0,224;0
No_Autorization;6ADSaE87h8Y3lccZlBJdXH;With Or Without You - Remastered;U2;0,000202;0,54;295516;0,429;0,355;2;0,141;-11,822;1;0,0285;110,171;4;0,113;0
No_Autorization;7GonnnalI2s19OCQO1J7Tf;Kickstart My Heart;Mötley Crüe;0,00125;0,359;282653;0,981;0,00236;7;0,284;-3,622;0;0,303;178,98;4;0,271;0
No_Autorization;2IZZqH4K02UIYg5EohpNHF;Zombie;The Cranberries;0,0154;0,307;306427;0,635;0,00483;7;0,366;-8,957;1;0,0339;166,973;4;0,304;0
No_Autorization;32kgOw8wejH7zUhtXCM8DH;More Than a Feeling;Boston;0,000894;0,377;285133;0,682;0,00217;7;0,0504;-8,039;1;0,0299;108,736;4;0,288;0
No_Autorization;2aoo2jlRnM3A0NyLQqMN2f;All Along the Watchtower;Jimi Hendrix;0,00255;0,438;240800;0,805;5,69E-05;8;0,0842;-6,237;1;0,0624;113,253;4;0,564;0
No_Autorization;57bgtoPSgt236HzfBOd8kj;Thunderstruck;AC/DC;0,000147;0,502;292880;0,89;0,0117;4;0,217;-5,175;1;0,0364;133,52;4;0,259;0
